id,title,description,category,price,ranking
B009DNH580,"Elemis Pro-Intense Lift Effect, 1.0 Fluid Ounce",Elemis pro-intense lift effect smoothes and firms facial contours to reduce the visible signs of agi...,Face | Skin Care | Fluids & Lotions | Lotions | Creams & Moisturizers,62.0,153496
B009DNNTBC,"HairMax Invigorating Scalp Treatment, 4.0 fl. oz.","Healthy hair starts with a healthy scalp. Perspiration, sebum, environmental pollution and styling p...",Hair & Scalp Treatments | Hair Care,7.5,202448
B009DNOERA,"HairMax Enhancing Shampoo, 8.0 fl. oz.",The HairMax Enhancing Shampoo has a lower pH than most shampoos on the market. Our research indicate...,Shampoos | Hair Care,,302830
B009DNRCDI,"American Crew Classic 3-in-1 Shampoo, Conditioner, and Body Wash [3.3 Fl. Oz.]","What it is: Shampoo, conditioner & body wash. Refresh and protect skin with American Crew Classic Bo...",Shampoos | Hair Care,4.15,145113
B009DNWJ2W,Framesi Framcolor 2001 6E Burnt Umber,Framesi FramColor 2001 Permanent Hair Coloring Creme is a superior professional hair color that perf...,Hair Color | Chemical Hair Dyes | Hair Care,4.71,731248
B009DNYDAS,Authentic African Shea Butter Pure Raw Unrefined From Ghana &quot;IVORY&quot; 8oz. CONTAINER,8oz. Container African Shea butter is a natural paste extracted from the nut (fruit) of the African ...,Body | Skin Care | Body Butter | Moisturizers,2.99,228214
B009DOUIEM,Triple Gro works 3 ways Cream Leave In 5oz,Dryness makes your hair weak dull and lifeless- and makes it much more likely to break. Triple Gro c...,Hair & Scalp Treatments | Hair Care,8.49,473739
B009DOUSUG,La-brasiliana Tre Define &amp; Shine 4.23oz/125ml SET,"La-brasiliana Tre Define Shine : A post-treatment leave-on serum With a keratin- & collagen-based, s...",Shampoo & Conditioner Sets | Hair Care,20.45,131973
B009DOYSDO,Wake Up Right Wrap Straight Cream 13oz (New Black n Sassy Wrap Cream),special thick grease free cream formula dries without dirpping with a soft natural hold. Warp Cream ...,"Creams, Gels & Lotions | Styling Products | Hair Care",14.49,281551
B009DP1ELC,La Brasiliana Orginal Keratin Treatment 4.23oz SET,An advanced keratin-based straightening treatment Formulated with collagen to improve vitality & fle...,Shampoo & Conditioner Sets | Hair Care,119.9,761581
B009DP5922,Chanel Rouge Allure Luminous Intense Lip Colour 109 Rouge Noir,Chanel - Rouge Allure Luminous Intense Lip Colour - # 109 Rouge Noir 3.5g/0.12oz. A re-formulated li...,Makeup | Lips | Lipstick,,407632
B009DPVTJO,IT'S A WIG! Human Half Wig - CHYNAH - Color #2 - Dark Brown,Chynah is a classic below the chin length style with slightly curved ends and nicely tapered back. M...,Hair Extensions | Hair Extensions & Wigs | Styling Products | Hair Care,59.99,472258
B009DQDGNK,Philosophy Falling In Love Perfumed Romantic Body Lotion 32 oz JUMBO size,philosophy falling in love firming body emulsion lotion,Body | Skin Care | Lotions | Moisturizers,,200923
B009DQDH3O,Matrix Total Results Sleek set Shampoo 10.1 and Conditioner 10.1oz &amp; Silk Wonder Oil 1oz,Sleek Shampoo (10.1 fl oz/300 ml) - cleanses as it moisturizes and helps repair damage. Smoothes and...,Shampoos | Hair Care,15.99,9067
B009DQJJN6,Matrix Total Results Curl 2012 Holiday Gift Trio,"Anti-Frizz Nutri-Curl TechnologyTM Jojoba Oil + Wheat Protein YOU SEE: frizzy, uncontrollable curls....",Shampoo & Conditioner Sets | Hair Care,,236787
B009DQKLQK,Save the ta-tas Waterless Temporary Tattoos - 4 Pack,"save the ta-tas Temporary Tattoos are waterless, and easy to use! Press them on, Peel them off! Each...",Makeup | Body | Temporary Tattoos,5.79,501039
B009DRLKZ0,L'Oreal Limited Edition Project Runway Nail Polish - 691 The Temptress' Touch,0.39 Fl oz / 11.7 ml,Nails | Makeup | Nail Polish,1.64,242955
B009DRNKQW,Loreal Limited Edition Project Runaway Eyeshadow - 616 The Mystic's Gaze,0.16 oz/4.8 g,Makeup | Eyes | Eye Shadow,2.22,163909
B009DROGS8,Hempz Cucumber &amp; Jasmine Herbal Body Moisturizer 4 Travel Minis 2.25 oz Each 9 oz. Total,Hempz Cucumber & Jasmine Herbal Body Moisturizer 4 Travel Minis 2.25 oz Each 9 oz. Total,Body | Skin Care | Lotions | Moisturizers,,379835
B009DSM80K,Avlon Affirm Moisture Conditioning Relaxer 9 App.,Contents:  1 of 60 ml. (2 fl. oz.) bottle of Protecto 9 of 140 g (4.9 oz.) jars of Creme Relaxer 1 o...,Shampoo & Conditioner Sets | Hair Care,51.0,590922
B009DSU2BM,MIZANI True Textures Curl Combination Set 2,"- TRUE  TEXTURES FOR NATURAL CURLS8.5oz Mild, Low-lathering foam gently cleanes, as helps restore th...",Shampoo & Conditioner Sets | Hair Care,53.82,76229
B009DTJP64,"Tanya Variety of Loose Body Wave Lace Front Wigs 12&quot;-20&quot; Real Indian Human Hair 5colors (18&quot;  45cm, 1b# natural black)",Other Features:Hair Source: 100% Indian Remy Human HairHair density: appro 115% -120%Cap constructio...,Hair Extensions & Wigs | Styling Products | Wigs | Hair Care,171.49,812024
B009DUJDSS,Yesurprise 140Pcs Short Acrylic French Diy Nail Art Tips White In 14 Size,Features:Brand new and high quality.140 Pieces White Manicure French Artificial Tips Nail Art Tool f...,Tools & Accessories | False Nails | Nail Tools,5.48,96468
B009DUJFKE,Yesurprise 12 Colours Sparkle Acrylic Glitter Dust Powder Nail Art Polish Diy Decorations,"(The colors may vary of different set,but sure 12 colors)Features:100% Brand NewMaterial: Loose Powd...",Nails | Makeup | Nail Art,3.17,105707
B009DUJHY8,Yesurprise 5Pcs Nail Art Uv Gel Builder Polish Painting Pen Brush Diy Decorations Set,"Features:Ideal for fine nail art workPerfect for professional and home useSuitable for blending, sid...",Tools & Accessories | Nail Tools | Nail Brushes,1.55,44839
B009DUJJ6O,Yesurprise 50 Ivory White Acrylic Nail Art Tips Sticks Display Practice Fans Diy Decoration,Yesurprise 50 Ivory White Acrylic Nail Art Tips Sticks Display Practice Fans Diy Decoration,Tools & Accessories | Nail Art Equipment | Nail Tools,2.96,176569
B009DYBVXO,8 Retractable Mini Eye Lips Makeup Brush J0438-5,Package Component8X Rectractable Mini Eye Lips Makeup Brush1pc of Nail Art Decoration Glitter (Rando...,Tools & Accessories | Makeup Brushes & Tools | Brushes & Applicators,13.89,283375
B009DZKCI8,Habanita By Molinard Eau De Parfum Spray (New Version) 2.5 Oz For Women,Launched by the design house of Molinard in 1924 HABANITA is classified as a luxurious oriental wood...,Eau de Parfum | Fragrance | Women's,89.0,713726
B009DZKMVK,EUPHORIA MEN INTENSE by Calvin Klein Gift Set for MEN: EDT SPRAY 3.4 OZ &amp; AFTERSHAVE 3.4 OZ,EUPHORIA MEN INTENSE by Calvin Klein for MEN EDT SPRAY 3.4 OZ & AFTERSHAVE 3.4 OZ Launched by the de...,Men's | Fragrance | Sets,52.19,406912
B009DZLCE6,Billy Jealousy Headlock Hair Molding Cream,"Sparring is great for judo experts and even debaters, but it shouldn't apply to your hair. Grapple a...",Pomades & Waxes | Styling Products | Hair Care,16.0,28903
B009DZXZ7S,IMAGE&reg; 110V Professional Electric Nail Drill Art Manicure File Pen Kit 60pcs Set,"Operation:1.This tool is design for carver, engrave, rout, grind, and sharpen, sand, polish, drill a...",Tools & Accessories | Nail Art Equipment | Nail Tools,17.59,348548
B009DZY2J8,Green 6pcs Electirc Nail Tips Drill Art File Machine Pen Tool Set For Carving Routing Polishing Grinding,"Operation:1.This tool is design for carver, engrave, rout, grind, and sharpen, sand, polish, drill a...",Tools & Accessories | Nail Art Equipment | Nail Tools,11.99,212366
B009E25WIK,Manuka Doctor Apinourish Rejuvenating Bee Venom Face Mask 50g,"Manuka Doctor Rejuvenating Face Mask (should be 49.99, 50ml) is a deep penetrating skin renewal trea...",Face | Skin Care | Treatments & Masks | Masks,,372886
B009E44D2O,6 Pack (Blue) Roll-On Refillable Glass Perfume Bottle Purse or Travel Size 1/3 oz. 10 ml. INCLUDES 3 FREE 5ml. DROPPER FOR EASY FILLING,1/3 oz. 10ml. Pockets size roll on perfume bottles. Includes: 3 FREE 5 ml. plastic droppers for easy...,Tools & Accessories | Bags & Cases | Refillable Containers,10.85,167368
B009E6TNFE,AVON BEAUTY TRAIN CASE FLORAL,FLORAL DESIGN MAKE UP CASE,Tools & Accessories | Bags & Cases | Train Cases,,757991
B009E7Q6DA,Himalayan Blue Eau de Toilette,Create an aura of exotic fragrance with our Himalayan Blue Eau de Toilette. It blends the scents of ...,Fragrance | Women's | Eau de Toilette,23.0,196429
B009E7RG1Q,"COCO MADEMOISELLE TYPE Personal Fragrance Oil 10ML,3Pcs (Roll On)",Oil Based So Beneficial For Dry Skin Oil Based But Non Sticky.,Fragrance | Women's | Essential Oils,7.5,288915
B009E86JYA,London New Bond St. No. 111 Victoria's Secret 2.5 Oz / 75 Ml,The perfume is brand,Body Sprays | Fragrance | Women's,21.99,128496
B009E87JTE,H2O Plus Sea Marine Revitalizing Shampoo-12.5 oz.,Lush marine botanicals and fortifying nutrients help restore hair's resilience and shine.Lush marine...,Shampoos | Hair Care,20.0,15471
B009E8Q7HY,Sultra&reg; The Temptress &quot;Mind Blowing&quot; Gift Set with Complimentary Flirt Smooth &amp; Straight Iron,"The NEW TEMPTRESS POWER DRYER Features Advanced ThermaHealTM Drying Technology, which combines an el...",Styling Tools | Hair Dryers | Hair Care,,352373
B009ECDGI8,"Comfort Touch Multi-Purpose Glove Liner, Indoor Warm Glove, Soft Overnight Glove, 100% Cotton, Model GL01 (2 Pairs)",This Great quality Comfort Touch Multipurpose Glove can be use as an indoor winter glove to warn you...,Hands & Nails | Skin Care | Moisturizing Gloves,9.99,179078
B009ECDGII,"Comfort Touch Multi-Purpose Glove Liner, Indoor Warm Glove, Soft Overnight Glove, 100% Cotton, Model GL01 (12 Pairs)",This Great quality Multipurpose Glove can be use as an indoor winter glove to warn your hands at hom...,Hands & Nails | Skin Care | Moisturizing Gloves,21.99,58164
B009ECDGJ2,"Comfort Touch Multi-Purpose Glove Liner, Indoor Warm Glove, Soft Overnight Glove, 100% Cotton, Model GL01 (8 Pairs)",This Great quality Multipurpose Glove can be use as an indoor winter glove to warn your hands at hom...,Hands & Nails | Skin Care | Moisturizing Gloves,18.99,250206
B009ECDGM4,"Comfort Touch Multi-Purpose Glove Liner, Indoor Warm Glove, Soft Overnight Glove, 100% Cotton, Model GL01 (4 Pairs)",This Great quality Multipurpose Glove can be use as an indoor winter glove to warn your hands at hom...,Hands & Nails | Skin Care | Moisturizing Gloves,12.99,97198
B009ED20XO,E! Live From The Red Carpet - 18&quot; Textured Pony - R10 Chestnut,"18"" Texture Pony by hairdo.  takes any wimpy pony from drab to fab. The unique Velcro attachment ble...",Hair Extensions | Hair Extensions & Wigs | Styling Products | Hair Care,16.46,958247
B009ED341G,E! Live From The Red Carpet - 18&quot; Textured Pony - R14/88H - Golden Wheat,"18"" Texture Pony by hairdo.  takes any wimpy pony from drab to fab. The unique Velcro attachment ble...",Hair Extensions | Hair Extensions & Wigs | Styling Products | Hair Care,34.83,459214
B009ED7XQS,H2O Plus Sea Marine Revitalizing Shampoo - 2 oz,"Perfectly sized for travel, this sea-inspired shampoo is rich in hydrating marine botanicals, marine...",Shampoos | Hair Care,5.0,204007
B009EDSFQU,"World No. 1, Three Seven 777 Travel Manicure Pedicure Grooming Kit Set - Nail Clipper (Total 8 Pcs, Model: TS-920RG), Lifetime Warranty - Made in Korea, Since 1975","World No. 1, Three Seven 777 Travel Manicure Pedicure Grooming Kit Set - Nail Clipper, Cuticle Trimm...",Tools & Accessories | Sets & Kits | Nail Tools,34.0,454649
B009EESVTU,"Kahina Giving Beauty Brightening Serum, 1 Ounce",This luxurious and stylish brightening serum from Kahina Giving Beauty increase luminosity and refin...,Oils & Serums | Face | Skin Care,72.0,126646
B009EF8SO2,Sunx30+ Sunscreen Lotion Packets - 60,SunX Lotion Sunscreen comes in 60 convenient packets and provide broad spectrum SPF30+ protection fr...,Skin Protection | Sports | Skin Care | Sun,24.0,92136
B009EF9NFU,"Emu Oil Cream with Vitamin E - Super Strength, 17.6 Ounces","Emu Oil is highly moisturizing, a natural skin softener and has rejuvenating properties (it has been...",Body | Creams | Skin Care | Moisturizers,,151004
B009EGL53C,Xotic Eyes &quot;Blaze&quot; Eye Card Eye Pastie Makeup Accessory,"Xotic Eyes is a favorite of competitive cheer athletes, dancers, and models. They are applied using ...",Makeup | Eyes | Glitter & Shimmer,8.99,460695
B009EGO9QC,Thierry Mugler Angel Type Women Perfume Premium Quality Fragrance Oil Roll On,Thierry Mugler Angel Type Women Perfume Premium Quality Fragrance Oil Roll On,Fragrance | Women's | Essential Oils,,173878
B009EGUIGW,Women Perfume Premium Quality Fragrance Oil Roll On - similar to Marc Jacobs Honey,Women Perfume Premium Quality Fragrance Oil Roll On - similar to Marc Jacobs Honey ONE BRAND NEW FUL...,Fragrance | Women's | Essential Oils,4.99,204378
B009EH6U04,Women Perfume Premium Quality Fragrance Oil Roll On - similar to Gucci Flora,Women Perfume Premium Quality Fragrance Oil Roll On - similar to Gucci Flora ONE BRAND NEW FULL ROLL...,Fragrance | Women's | Essential Oils,3.5,37071
B009EIGED6,"Agatha Ruiz De La Prada Love Eau de Toilette Spray, 2.7 Ounce",EDT SPRAY 2.7 OZ Design House: Agatha Ruiz De La Prada,Fragrance | Women's | Eau de Toilette,24.9,113318
B009EJ2S3U,Power Perfect Pore Facial Face Care Blackhead Cleaner 1 Set/pack,"Description: Power Perfect Pore can help maintain clean,healthy,radiant looking skin without embarra...",Skin Care | Sets & Kits,13.24,344685
B009EKI09U,Nip + Fab Cellulite Fix Body Sculpting Gel,Cellulite fix body sculpting gel by NIP + FAB. Featuring ultra fresh gel which melts instantly into ...,Body | Creams | Skin Care | Moisturizers,29.99,34756
B009EKVD3A,NIP+FAB - Frown Fix Instant Line Filler - 0.14 oz.,Introducing Nip+Fab's hero product.  Wrinkles and expression lines will be no more with this revolut...,Body | Creams | Skin Care | Moisturizers,24.99,148255
B009EL1CZI,Sana Kira La Rela Night Mask,Sana Kira La Rela night mask is a Japanese night gel-cream mask that can be used to restore hydratio...,Face | Skin Care | Treatments & Masks | Masks,16.36,611336
B009ELBMFI,Nourishing &amp; Thickening Shampoo,"There is finally a natural solution to hair growth that works. If you wear braids, weaves, wigs, or ...",Shampoos | Hair Loss Products | Hair Care,,691563
B009ELWU3G,"Maui Organics Intense Sunburn Relief and Skin Healer, Cool Aloe, 4.5 Ounce",Cool aloe skin healer is a soothing gel which helps heal sun damaged and sun burned skin. Made with ...,Skin Care | Sun | After Sun,9.5,47229
B009ELWU5E,"Maui Organics Tropical Lotion, Plumeria Passions, 8.5 Ounce","Plumeria passions is a natural and all organic tropical lotion, made with plumeria and a hint of pik...",Body | Skin Care | Lotions | Moisturizers,13.99,121042
B009EO0N3W,Essie Nail Polish - Pinks and Roses - Cascade Cool #803,What is this product? Essie is the ultimate color authority offering a line of superior nail polishe...,Nails | Makeup | Nail Polish,7.97,88611
B009EO76M8,5 Pcs Leopard Pattern Stretchy Pink Phone Coil Hair Tie Ponytail Holders,"Features with leopard pattern elastic telephone wire design, no matter how much your hair is, don't ...",Styling Accessories | Styling Tools | Ponytail Holders | Hair Care,,450636
B009EODPOG,2 Retractable Horse Hair Makeup Powder Brush Beauty Tools J0459-2,Tube is made in AlumuniumNo Animals Have Been Harmed or Maimed For of Making these BrushesSize: 12.3...,Tools & Accessories | Makeup Brushes & Tools | Brushes & Applicators,18.99,712845
B009EOGKA2,Whoops Bunny All Natural Make Up Stick Set,"Do you find yourself sharing your make-up with the little bunnies in your home? Perfect for any age,...",Makeup | Makeup Sets,,453319
B009EPJL5W,Plastic Crystal Decor Purple Mesh Fascinator Alligator Hairclip,"Designed with two alligator hairclip, it can be cliped it on your hair to decorate. Looks very wonde...",Styling Accessories | Styling Tools | Hair Care | Clips,,727927
B009EQC3BK,"Givenchy Mini Gift Set for Women (Demon Secret, D'escapaDe, Very Irresistible, Moiselle, Organza)",GIVENCHY VARIETY by Givenchy for WOMEN 5 PIECE MINI VARIETY WITH ANGE OU DEMON LE SECRET .13 OZ & UN...,Fragrance | Women's | Sets,42.19,222903
B009EQC6XA,RED DOOR by Elizabeth Arden for Women EDT SPRAY 3.3 OZ,RED DOOR by Elizabeth Arden for WOMEN EDT SPRAY 3.3 OZ (100TH ANNIVERSARY EDITION BOTTLE) Launched b...,Fragrance | Women's | Eau de Toilette,33.51,195738
B009EQE1PG,Woman Metal Teeth Comb Hairband Hair Hoop Headband Black,"Made of metal material in orange, with teeth, practical and decorative. This headband is light, exqu...",Styling Accessories | Styling Tools | Hair Care | Headbands,3.22,18665
B009EQGXKM,Dolce &amp; Gabbana The One Sport for Men 3 Piece Set Includes: 3.3 oz Eau de Toilette Spray + 2.4 oz Deodorant Stick + 1.6 oz Shower Gel,Buy Dolce & Gabbana Gift Sets - Dolce & Gabbana The One Sport for Men 3 Piece Set : 3.3 oz Eau de To...,Men's | Fragrance | Sets,73.8,27953
B009ER91L4,Onei Beauty Antistatic Ceramic Round Roll Brush,The Onei Antistatique 1 ceramic styling brush prevents the static electricity that cases fly-aways a...,Brushes | Styling Tools | Hair Care,14.99,90759
B009ERGG94,Urban Decay Smoked 24/7 Glide-On Eye Pencil Set,Smoked 24/7 Glide-On Pencil Set - Forget everything you thought you knew about creating super-sexy e...,Makeup | Eyes | Eyeliner,,168442
B009ERGM98,"Smasbox Beauty in Focus set- Photo Finish Foundation Primer, Photo Op Eyeshadow Trio, Lip Enhancing Gloss, Cream Cheek Color, Eyeliner &amp; makeup bag.","Beauty In Focus by Smashbox includes Photo Finish Foundation Primer, Photo Op Eyeshadow Trio, Lip En...",Makeup | Makeup Sets,33.99,581713
B009ERIZUM,"COSMETIC PLANT, Anti-Wrinkle Night Cream With Sea Buckthorn and Olive Oil (For Normal and Combination Skin) 50ml","Containing olive oil, rich in essential fatty acids, and sea buckthorn oil, a real multivitamin (A, ...",Night Creams | Face | Skin Care | Creams & Moisturizers,19.95,513985
B009ERLMPC,Eyelash Extension Alluring Lash Comb / Lash Definer with metal teeth,Precision Lash Comb is a makeup artist favorite for beautiful eyes. It is designed with metal teeth ...,Tools & Accessories | Makeup Brushes & Tools | Fake Eyelashes & Adhesives | Eyelash Tools,6.5,82687
