id,title,description,category,price,ranking,user_id,remaining_interaction_string,query,classification,preferences,new_query,target_count,targets,similarity_score
B00JL2TURM,"Konjac Sponge - Activated Charcoal - Facial Sponge, 100% Natural Sponge, Eco-Friendly - Gentle Exfoliating Sponge, Deep Cleansing, Improved Skin Texture - Konjac Facial Cleansing Sponge - Natural Beauty Products -Free of Chemicals, Parabens, Sulphates, Fragrances &amp; Coloring. Good for Sensitive Skin, Hypoallergenic - Cruelty Free, Vegan, Biodegradable, Naturally Sustainable - 100% Money Back Guarantee",&nbsp;,"Bath & Body | Loofahs, Sponges & Poufs | Bathing Accessories",13.49,1927.0,A2VLNM3MDQCL32,B004ZNEMGQ|B00KAL5JAU|B00C8YCFU4|B00CNOUZE2|B000F6RFX4|B00IBS9QC6|B00G75X158,"I am interested in a Konjac Sponge that is 100% natural and eco-friendly, with activated charcoal for gentle exfoliating and deep cleansing, suitable for sensitive skin.",-1,"The user shows a strong preference for products containing natural ingredients such as Dead Sea minerals, chamomile, and aloe vera, as well as those that offer anti-aging benefits and hydration.","I am interested in a Konjac Sponge that is 100% natural and eco-friendly, with activated charcoal for gentle exfoliating and deep cleansing, suitable for sensitive skin.",1.0,"Konjac Sponge that is 100% natural and eco-friendly, with activated charcoal for gentle exfoliating and deep cleansing, suitable for sensitive skin",-9.24669
B001BQXTQO,Loves Baby Soft By Mem For Women. Cologne Spray 1.75-Ounce,Loves Baby Soft by Dana for Women - 2.3 oz Cologne Spray,Women's | Fragrance | Cologne,11.79,8147.0,A2B96YUXRX2E03,B001UREIFU|B002QI1F8A|B00027DMSI|B002Q7Y5R4,I’d like a fragrance that enhances my mood and boosts confidence for social interactions.,3,"The user shows a preference for specific makeup items such as lip glosses and blushes, and also has an interest in skincare products like anti-wrinkle patches.",I'm looking for a fragrance that can lift my mood and help me feel more confident in social situations. I'm not sure about the specific using scene or required functions.,-1.0,,-0.6191597
B003VMJ01Y,Harmony Gelish UV Soak Off Gel Polish Rendezvous,"This color gel is conveniently designed by ""Gelish by Harmony"" with a twist cap and applicator brush...",Nails | Nail Polish | Makeup,8.9,31291.0,AW1PF1AKQUXUC,B003VMU63K|B004T7XJ44|B004SSRSRS|B005L4Z0EG,"I'm after a nail polish, specifically a UV Soak Off Gel in the Rendezvous shade by Harmony Gelish, that works best for someone who is passionate about nail care and beauty products.",-1,"The user shows a preference for gel nail polish, particularly in unique shades such as 'Gossip Girl' and 'Black Cherry Berry.'","I'm after a nail polish, specifically a UV Soak Off Gel in the Rendezvous shade by Harmony Gelish, that works best for someone who is passionate about nail care and beauty products.",1.0,UV Soak Off Gel in the Rendezvous shade by Harmony Gelish,-8.220716
B009OY8GK4,"TEMPTU AIRbrush Makeup System 2.0 and Signature Starter Kit, Fair",The Signature Starter Kit has everything you need to get instant red-carpet radiance. This kit inclu...,Makeup Sets | Makeup,235.0,264210.0,A1FK14ZCV3B1RA,B007PAD71M|B000RTPT8M|B001LF4G6W|B0010H7KW8|B0012C8TXU|B0007CXX82|B000FFI228|B000YA3HVK,"I am interested in a makeup set that includes the TEMPTU AIRbrush Makeup System 2.0 and Signature Starter Kit for fair skin, as I am a female adult with a strong interest in personal care and beauty products.",-1,"The user shows a preference for moisturizing products and hair styling tools, indicating a focus on maintaining healthy skin and styled hair.","I am interested in a makeup set that includes the TEMPTU AIRbrush Makeup System 2.0 and Signature Starter Kit for fair skin, as I am a female adult with a strong interest in personal care and beauty products.",-1.0,,-9.289203
B000EEX7TI,"Method Foaming Hand Wash, Green Tea &amp; Aloe, 10 Ounce (Pack of 6)",foamy stuff. it&#x2019;s just one of those things that everybody likes. kind of like marshmallows an...,Hands & Nails | Skin Care | Hand Soaps,22.48,8125.0,A30E2GIGGZPBLI,B0053YNO88|B005P0KVHC|B0098JU8TC|B007I6PSME|B00445Y2E2|B002RDBL7Y|B001T8MTV0,Can you point me to a hand soap that’s best for eco-friendly and sustainable skincare routines?,1,"The user shows a preference for products containing natural ingredients such as olive oil and goat's milk, as well as those with specific scents like lavender and lemon verbena.",Can you point me to a set of products that’s best for eco-friendly and sustainable skincare routines?,-1.0,,-1.9184443
B00375L8KG,"Elizabeth Arden Perpetual Moisture 24 Cream, 1.7-Ounce Box",Buy Elizabeth Arden Moisturizers - Elizabeth Arden Perpetual Moisture 24 Cream 50ml/1.7oz. How-to-Us...,Face | Skin Care | Creams & Moisturizers,12.5,12301.0,A1WSSUKOYULPID,B000056W5Y|B001S261Q6|B00264NW7G|B0045U707M|B009S571ZU,"I'm looking for a face cream, specifically a 1.7-ounce moisturizer, that suits an adult female focused on personal care and grooming.",-1,"The user shows a strong preference for specialized hair styling tools, particularly compact and portable brushes, as well as skincare products targeting specific needs like stretch marks.","I'm looking for a face cream, specifically a 1.7-ounce moisturizer, that suits an adult female focused on personal care and grooming.",1.0,1.7-ounce moisturizer,-6.359813
B00KQPZRT8,Phytoceramides Capsules - Premium Quality Plant Derived || 40 mg Rice Formula is Proven BETTER than 350 mg with Lipowheat || with Vitamins A + C + D + E || Gluten Free &amp; Vegan || Best Anti-Aging Skin Supplement - Money Back Guarantee,The Secret to Skin Cell Rejuvenation for Firmer and Younger Looking Skin from Within&#x2022;	Skin Ce...,Skin Care,17.95,29004.0,A4XPE5UGK51IA,B00I0N24TY|B00EJSONGG|B00EDN7P3U|B00EDNIA0M,"I want a Phytoceramides Capsules, 40 mg Rice Formula that is gluten-free and vegan for anti-aging skincare.",-1,"The user has a strong preference for products that offer anti-aging benefits, particularly those that target wrinkles, puffiness, and sagging skin. They are also interested in products that come with additional resources, such as ebooks on skin health.","I want a Phytoceramides Capsules, 40 mg Rice Formula that is gluten-free and vegan for anti-aging skincare.",1.0,"Phytoceramides Capsules, 40 mg Rice Formula that is gluten-free and vegan for anti-aging skincare",-10.195961
B0002WUHTU,Nailtiques Nail Protein Formula 2 Plus,"Nailtiques Nail Protein Formula #2 plus Treatment for excessive problems of peeling, softness, or de...",Hands & Nails | Skin Care | Growth Formula | Nail Treatments,8.9,1545.0,A32LK1DS4CNCFB,B0013CSGBE|B006UETAB0|B001ADOV4W|B001MTFMS8|B001V9OO60|B002H95336|B0033455S2|B004BCVICC|B004ZD2M6I|B00CFJ5AM2|B000C1W58M|B0038MC262|B004TS8ZMO,What are the best nail treatment options for promoting nail growth and strengthening brittle nails?,1,"The user shows a preference for products that enhance eye appearance, such as eye shadows and mascaras, and values natural and organic ingredients in their skincare and makeup products.",What are the best nail treatment options in a set of products for promoting nail growth and strengthening brittle nails?,-1.0,,-10.191933
B00FFANXMM,"Triple Action Vitamin C Serum + Hyaluronic Acid For Your Face - Contains THREE Forms of Vitamin C For Better Results - Pure, Undiluted, &amp; NO FILLERS - Vitamin C+ Hyaluronic Acid Serum Will Leave Your Skin Radiant &amp; More Youthful Looking By Neutralizing Free Radicals - Highest Quality Serum Available - 1 oz",Restore Your Skin Back To Its Youth! Look & Feel 10 Years Younger!What's Different about this Vitami...,Oils & Serums | Face | Skin Care,19.95,108.0,A2HMU28U0RWJU0,B0047PSV14|B001I4V34E|B005HT1LNE|B005Y0QWNK|B002HRENPW,"Can you suggest a Vitamin C Serum, 1 oz, for face skin care that includes triple action hyaluronic acid and three forms of Vitamin C, suitable for a young to middle-aged woman interested in beauty and personal care?",-1,"The user shows a preference for specialized beauty tools and accessories, particularly those related to nail care and hair styling.","Can you suggest a Vitamin C Serum, 1 oz, for face skin care that includes triple action hyaluronic acid and three forms of Vitamin C, suitable for a young to middle-aged woman interested in beauty and personal care?",1.0,"Vitamin C Serum, 1 oz, for face skin care that includes triple action hyaluronic acid and three forms of Vitamin C",-8.642513
B0012BXW1K,"Equinox Botanicals: Golden Healing Salve with Propolis, 1.25 oz",We started making The Golden Salve (TM) over 30 years ago to relieve the inevitable wounds that acco...,Hair Extensions | Hair Extensions & Wigs | Styling Products | Hair Care,11.97,88795.0,A3UUSUMPB2JX8F,B001B9U0QS|B002BUAVHO|B001F5TACI|B001DIXG5E,Can you show me a hair care styling product that enhances personal confidence for special events?,3,"The user shows a preference for refillable containers and natural or herbal products, as seen in their choice of eucalyptus aromatherapy soap and plastic ointment jars.",Can you show me a hair care styling product that boosts confidence for special occasions? I'm not sure about the specific using scene or required functions.,-1.0,,3.4921453
B005L48O12,Melt-a-Way Bath Melt Drama,Melt-a-Ways Drama  Juicy Blackberries are alluring & warm with hints of cinnamon & vanilla bean! A '...,Oils | Bath | Bath & Body,3.85,498727.0,AQZPV9FMCBFQR,B002WMXL7I|B00027DMI8|B0017W5HLW|B0007IQMVG,Can you point me to a bath melt that’s best for enhancing skin glow and providing anti-aging benefits?,3,"The user shows a preference for natural ingredients in skincare products, as indicated by the choice of products containing marigold oil and organic formulations.",Can you recommend a bath melt that’s good for enhancing skin glow and providing anti-aging benefits? I'm not sure about the specific using scene or required functions.,-1.0,,-3.572188
B009D7V4WO,BONAMART &reg; Vintage Bling Phoenix Wing Angel Beads HairBand Hoop Claw Handmade Headband for Women,Attention: 1st picture color is for this listing selling. other colors are for reference only.1.100%...,Styling Accessories | Styling Tools | Hair Care | Headbands,2.6,3273.0,A3V32O3E7X5IPT,B008VSA58K|B00AUV77TG|B00CDOX81E|B00ARX9X6M|B00BRW1AFO,What would be the best headband for enhancing a vintage-themed costume with a touch of elegance?,1,"The user has a unique preference for vintage and crystal-themed hair accessories, particularly those featuring butterflies and peacocks.",What would be the best set of products for enhancing a vintage-themed costume with a touch of elegance?,-1.0,,-8.111739
B000ZMBSPE,"Aztec Secrets: Indian Healing Bentonite Clay, 2 lbs",Indian Healing Clay by Aztec Secret 2 lbs Clay How Aztec Secret Works Indian Healing Clay Clays have...,Cleansers | Face | Skin Care,10.31,142.0,A30JL3BVWU8A17,B001ADP0OM|B0032H4FPO|B0059NA3MI|B00150LT40|B00277JKY6|B005EHHWPA|B0019TX4MW|B001B1T2SS|B003O4DNZS,"What are the best face cleanser options for a young adult female interested in beauty and personal care, specifically looking for Indian Healing Bentonite Clay in a 2 lbs size?",-1,"The user shows a preference for specific nail polish brands like China Glaze and Orly, and has an interest in products that offer additional benefits such as moisture or fast-drying properties.","What are the best face cleanser options for a young adult female interested in beauty and personal care, specifically looking for Indian Healing Bentonite Clay in a 2 lbs size?",2.0,face cleanser options for a young adult female interested in beauty and personal care|Indian Healing Bentonite Clay in a 2 lbs size,-10.049683
B002D48QRA,"Glytone Exfoliating Body Wash, 6.7-Ounce Package","To retexturize.   Glycolic acid cleanser helps exfoliate dry, rough skin in the shower.  8.8% glycol...",Cleansers | Bath & Body | Body Washes,17.27,1103.0,A2SWQUCPEFMKPA,B008BNTVHG|B0073FDYKI|B00A0QZ3RO|B000BP81IM|B000BYNEQC|B006X2IMGS|B004Y4HT2U|B00021DJ32|B003282VZE,Can you suggest a body wash in a 6.7-ounce package that is great for someone interested in personal care and beauty products?,-1,"The user shows a preference for high-quality, possibly salon-grade hair care products and premium makeup brands like NARS. They seem to favor products that offer specific benefits, such as nourishing or matte finishes.",Can you suggest a body wash in a 6.7-ounce package that is great for someone interested in personal care and beauty products?,1.0,body wash in a 6.7-ounce package,-8.210623
B000NW4LDW,"Creative Nail Super Shiney Top Coat, 2.3 Fluid Ounce","A super hard, high gloss top coat that seals and protects nail color. UV absorbers guard nail color ...",Nails | Top & Base Coats | Makeup,17.5,30955.0,A5BUT6MAY31FJ,B000YBNL2Y|B001ET6XMK|B001WAKTYE|B0052G78U2,"I am looking for a Nail Top Coat, 2.3 Fluid Ounce, suitable for an adult female with a strong interest in beauty and personal care products.",-1,"The user shows a preference for products that offer specific benefits such as firming and smoothing, as well as those that are mineral-based or contain natural ingredients.","I am looking for a Nail Top Coat, 2.3 Fluid Ounce, suitable for an adult female with a strong interest in beauty and personal care products.",1.0,"Nail Top Coat, 2.3 Fluid Ounce",-9.685385
B001GEEQ90,Nail Soakers - 10pcs,Wearable Nail Soakers for Artificial Nail Removal - Long Lasting - Totally Re-usable. These great li...,Hands & Nails | Skin Care | Nail Repair | Nail Treatments,2.38,394.0,A2U99YBM4NJYQB,B00BQ2C2ES|B0036F96R4|B005VLBB5G|B004L5WTWW|B0019DKJTO|B0017D818W,Could you guide me to a nail soaker that helps with nail fungus treatment?,2,"The user has a strong preference for nail care products, including gel nail polish and nail lacquer. They also show interest in hair accessories like hair nets.","Could you guide me to a nail soaker that helps with nail fungus treatment? Additionally, recommend a TRIND Nail Repair Kit to go with this nail soaker.",2.0,nail soaker that helps with nail fungus treatment|TRIND Nail Repair Kit,-6.636735
B000EPA4GQ,"Neutrogena Ultra Sheer Dry-Touch Sunscreen, SPF 55, 3 Ounce","Ultra Sheer Dry-Touch Sunblock SPF 55 is a revolutionary, dermatologist-tested formula that contains...",Sun | Skin Care | Skin Protection | Sports,7.97,,A1GNYCXWR15YF9,B000R87B1Q|B00901PL2C|B000052WYD|B002OU7V42|B002XBBLJS|B0046VESH0|B0046VJU2I|B0069FDR96|B006UET4XE,I need a sunscreen that provides strong UV defense for outdoor sports activities.,0,"The user shows a particular interest in makeup products, especially those related to eye makeup and lip color, as well as hair styling tools and accessories.",I need a sunscreen that provides strong UV defense for outdoor sports activities.,1.0,sunscreen that provides strong UV defense for outdoor sports activities,-10.196731
B000141O6E,"Redken Extreme Anti-Snap Leave-in Treatment, 8.5 Ounce",Redken extreme anti-snap leave-in treatment for distressed hair. Fortifies hair and reduces breakage...,Hair & Scalp Treatments | Hair Care,11.99,1446.0,A1FCX91N8M60PE,B0002JSQKA|B000AAGKB8|B000EM9D6Q|B000WMIOJK|B002QG9V7E|B002ZJ5Q1C|B007LSIW7W,Can you recommend a hair and scalp treatment that helps with soothing scalp irritation?,0,"The user shows a preference for products that offer specific benefits such as smoothing, defrizzing, and age-fighting properties.",Can you recommend a hair and scalp treatment that helps with soothing scalp irritation?,1.0,hair and scalp treatment that helps with soothing scalp irritation,-9.528263
