id,title,category,price,rating,user_id,remaining_interaction_string,query,classification,preferences,new_query,target_count,targets
B003G4I48M,Never Can Say Goodbye,Smooth Jazz | Jazz,6.53,4.6,AE7P4S4URK5Q2C66GW6DV5HYIJ7Q,B00JDB4PEY|B00004CVU3|B00192IV9U|B001BKMC9K|B002Y4Z4RE,"Can you recommend a smooth jazz or jazz album featuring ""Never Can Say Goodbye"" that would appeal to a fan of Michael Jackson and classic R&B and Pop music?",-1,The user has a unique interest in 'Philly Soul' and enjoys being among the 'First to Know' about music releases or related content.,"Can you recommend a smooth jazz or jazz album featuring ""Never Can Say Goodbye"" that would appeal to a fan of Michael Jackson, classic R&B, and Pop music?",3.0,"smooth jazz album|jazz album featuring 'Never Can Say Goodbye'|album that would appeal to a fan of Michael Jackson, classic R&B, and Pop music"
B00VXGTJMU,Django and Jimmie,Today's Country | Country,11.98,4.7,AGKQTIAK6743LPXZJXLAKJULO36A,B000028U0Y|B00JXZNFP0|B00014GHP2|B000002WWJ|B001R1KO48|B000HC2PCM|B008VTRKJG|B005803T50|B0084DTWQI|B00O9KZUHU|B008VTRJBK|B0045DO888|B00B8O4V34|B000001E9L|B0009RQSD2|B000RY01VC|B000ROAKI6|B000639YTO|B008DVJOWS|B016W64BIC,I’d like a music recommendation that’s perfect for a lively evening at a honky-tonk bar.,1,"The user shows a particular interest in collections and greatest hits albums, suggesting a preference for comprehensive compilations of an artist's work.",I’d like a music recommendation that’s perfect for a lively evening at a honky-tonk bar. Please recommend me some different styles of music.,-1.0,
B000CAGDA4,Hello I'm Not Johnny Cash,Today's Country | Country,18.48,5.0,AFJJQHRMD72HSMUEICR6CZMBW36A,B0002E5O9Q|B005X731H4|B000EHSVO6|B0027HB9UE|B002S8OKM6|B00008F5S0|B004QDCZAK|B000IY04S6|B00005Q6JV,Can you help me pick a playlist for a lively evening at a country-themed bar?,3,"The user has a unique preference for live performances and tribute albums, as indicated by their interest in live recordings and tribute compilations.",Can you help me pick a playlist for a fun evening at a bar? I'm not sure about the specific listening scene.,-1.0,
B00VXGTJMU,Django and Jimmie,Today's Country | Country,11.98,4.7,AFH55HSNBWNG5VNSJZ52MBRGMSUA,B00VBES6Q4|B000NDIAWY|B0000047EC|B00EWJ3XYU|B00HQI823Q|B000001VYE|B00000332B|B00L47E6IA|B002W24D84|B009EAAL60|B00HQI83RQ|B005CA4DZG|B00IK7NC9G|B00MXILUH4|B00005B6AB|B000001EO9,Can you recommend a music album that's perfect for a lively evening at a honky-tonk bar?,3,"The user shows a unique preference for regional and Chicago blues, as well as music that involves storytelling or has historical significance.",Can you recommend a music album that's great for a fun night out? I'm not sure about the specific listening scene.,-1.0,
B000000NY4,This Is the One Dig,Stride Piano | Traditional Jazz & Ragtime | Jazz,10.0,4.2,AG2LQI72TRDCDS4MYRWDUKA3BRVQ,B000000NY4|B000000NY4|B00EOYK64I|B00EOYK64I|B00EOYK64I|B000000NXT|B000000NXT|B000000NXT|B000CPWCQS|B000CPWCQS|B000CPWCQS|B000000XOA|B000000XOA|B000000XOA|B0000031MJ|B0000031MJ|B0000031MJ|B000000Z57|B000000Z57|B000000Z57|B00BHWG1P8|B00BHWG1P8|B00BHWG1P8|B000UZ4D1M|B000UZ4D1M|B000UZ4D1M|B007O2LIB2|B007O2LIB2|B007O2LIB2|B000003H8O|B000003H8O|B000003H8O|B00005AAVP|B00005AAVP|B00005AAVP|B00280LSTC|B00280LSTC|B00280LSTC|B000005XDM|B000005XDM|B000005XDM|B00DBQ0AV4|B00DBQ0AV4|B00DBQ0AV4|B00BSO2U1Y|B00BSO2U1Y|B00BSO2U1Y|B0015LBBCO|B0015LBBCO|B0015LBBCO,Do you have any suggestions for a music piece that would be good for an energetic live performance?,1,"The user shows a unique preference for stride piano and musicals, suggesting a fondness for complex piano compositions and theatrical music performances.",Do you have any suggestions for a music piece that would be good for an energetic performance? Please recommend me some different styles of music.,-1.0,
B000001GEZ,Mahler: Symphony No. 1,Symphonies | Classical,23.78,4.6,AFUYMQOIQFWDRTHWFGS6BPOFSGXQ,B015HDXYH0|B00004WF69|B00W852RWE|B00000013S,Could you recommend a symphony that offers a rich orchestral experience for someone exploring music beyond classic rock?,3,The user has a unique preference for remastered versions of classic rock albums.,Could you recommend a symphony that offers a rich orchestral experience for someone exploring music beyond classic rock? I'm not sure about the specific listening scene.,-1.0,
B08XKMQXGM,LIVE IN STUTTGART 1975,Rock,10.39,4.7,AG2PWLWNHYOTF77V2YKFZMZHOSGQ,B07SR84MSF|B07Y1Y6SMT|B012DCQYA2|B07SWQ1Z3C|B009K4K52U|B002BFM5A0|B002E2LW90|B004RUF068|B00ANDCY1C|B000001OD7|B003TNXTH6|B009L5W1FW|B00000JC8G,"Are there any live rock music albums from 1975, particularly from Stuttgart, that would appeal to an adult with a strong interest in Progressive Rock and Dance & Electronic genres?",-1,"The user has a unique preference for music that is experimental and possibly instrumental, as indicated by their interest in albums like 'Burnt Belief' and 'Tracks and Traces'.","Live rock music albums from 1975, Stuttgart, Progressive Rock, Dance & Electronic genres.",4.0,Live rock music albums from 1975|Stuttgart|Progressive Rock|Dance & Electronic genres
B000001FOM,Mixed Bag,CDs $7 - $10 | Folk General | Folk | Today's Deals in Music,7.08,4.6,AFXTIYL477XYHEI4VRPP4W73DDAA,B00000JMCL|B0000A02WW|B000031XCR|B0001GOH98|B000053VAB|B00005QAPR,Can you recommend a music CD that would be perfect for a cozy coffeehouse vibe?,3,"The user has a unique preference for live music performances and tribute albums, as indicated by their interest in live albums and tribute DVDs.",Can you recommend a music CD that would be great for a cozy vibe? I'm not sure about the specific listening scene.,-1.0,
B00005ASHM,Pet Sounds,Baroque Pop | Oldies | Pop,8.25,4.6,AEWPFAFXNK4Q4ZR5JLDAA4TTLH5Q,B0000256K7|B000000XBV|B0000256KG|B0000256KE|B00005AY6I|B00003OP0U,Could you suggest a tune for a nostalgic evening drive that blends orchestral and classic pop elements?,2,The user has a unique preference for music that includes elements of progressive rock and vocal pop.,Could you suggest a tune for a nostalgic evening drive that blends orchestral and classic pop elements? I’d also love recommendations that evoke nostalgia and enhance the mood for a relaxed ambiance.,2.0,nostalgic evening drive|relaxed ambiance
B0062X9UHS,Document,Pop,32.98,3.6,AHUUFTSR7UYBDWB2JH3XCCNARTSA,B000066F7G|B000003OO5|B0042OZDRU|B0077PHOR8|B0000DYJM6|B005WTJ1JU|B0014DBZVA,Can you point me to a pop music album that someone with a strong interest in country music might enjoy?,-1,"The user has a preference for classic and traditional country music styles, as well as an interest in indie and alternative music.",Can you point me to a pop music album that someone with a strong interest in country music might enjoy?,2.0,pop music album|country music
B00000428D,Sinners & Saints: The Ultimate Medieval and Renaissance Music Collection,Ballets | Classical | Ballets & Dances,15.16,4.3,AHN7JCJJGNCK7BXONPINGYYVNAXQ,B00000JP8M|B000026PJL|B0000037C0|B00009KHY3|B000051XS7,I'm after a music collection that works best for a cultural storytelling event.,3,The user has a unique preference for music related to Scotland and the British Isles.,I'm looking for a music collection that works well for a storytelling event. I'm not sure about the specific listening scene.,-1.0,
B000X4134U,Christmas,Contemporary Blues | Blues,64.38,4.3,AEWSYUSTONWQ42APC6JGOYLWBAIQ,B000008JAX|B0000AQVCL|B0000025X6|B000001ZS4|B000065VCL|B000059WWE|B00005YW4H|B000065Q85|B000006N4M|B00006F7S3|B00005Y40M,Can you suggest a music track that would be perfect for an intimate evening gathering?,2,"The user shows a unique preference for Progressive Rock and Progressive music styles, indicating a taste for complex and experimental musical compositions.",Can you suggest a music track that would be perfect for an intimate evening gathering? I’m also interested in something that could enhance the mood for personal reflection.,2.0,intimate evening gathering|personal reflection
B01N7UHKP0,Lifer,Pop & Contemporary | Christian & Gospel,11.44,4.8,AGPHODZ4Z42D6IL365NNYPZMZLYQ,B0075SEAGA|B00YAWIZZQ|B00E6F1360|B005FT2MN4|B00AO7HOE4|B00CMYRLV8|B007G9NE24,I'm looking for a tune that lifts my spirits during personal reflection time.,1,"The user has a unique preference for music that blends elements of dance pop with Christian themes, indicating a taste for uplifting and energetic music.",I'm looking for a tune that lifts my spirits during personal reflection time. Please recommend me some different styles of music.,-1.0,
B00000DG1R,Greatest,Country | Today's Country,9.6,4.7,AENMHVR5R2YK36K7HJYZVAA2Q2MQ,B000MQ55DO|B000K2VHN2|B0009E32DE|B000084T2V|B0002IVN9W,"I need advice on choosing a greatest hits collection featuring contemporary country music from today's top artists, even though I usually prefer Indie and Alternative genres.",-1,"The user shows a unique preference for music that blends elements of Punk and Lo-Fi, indicating a taste for raw and authentic soundscapes.",Greatest hits collection featuring contemporary country music from today's top artists.,1.0,Greatest hits collection featuring contemporary country music from today's top artists
B0084MVEC4,The Best of Roberta Flack,Pop | Soft Rock,5.0,4.7,AF5B6OHEQU5FQSNJXLM7Y6SRHQNA,B000068IFC|B00MIA0KGY|B00002561M|B000002MNP|B00028HOO0,Can you recommend me a compilation album for a mellow evening at home?,2,"The user has a unique preference for music that includes elements of motivation and nostalgia, as indicated by their interest in collections and best-of albums.",Can you recommend me a compilation album for a mellow evening at home? I’m also looking for something that can create a relaxing atmosphere and help with stress relief.,2.0,a compilation album for a mellow evening at home|something that can create a relaxing atmosphere and help with stress relief
B000001FWW,Tales From the Brothers Gibb,Oldies | Pop | Baroque Pop,25.64,4.7,AEGGKJH6F67ELNWHB7KNLLVEIBPQ,B000001FDV|B0002739SG|B00000G6HZ|B0009IXRRQ|B000025YLG|B000H0M43E|B000002TWS|B00005RH91,Show me a music collection that works well for a nostalgic father-daughter dance at a wedding.,2,"The user shows a unique preference for disco and baroque pop music, as well as a keen interest in music deals and collections.","I'm looking for a music collection that works well for a nostalgic father-daughter dance at a wedding, and I’d also love recommendations for some classic tunes that evoke emotional connections during family gatherings.",2.0,music collection that works well for a nostalgic father-daughter dance at a wedding|classic tunes that evoke emotional connections during family gatherings
B000025KI8,Forever Always,Smooth Jazz | Jazz,24.72,3.9,AHULFITKYXIAMTEWMHVT67A4F5GQ,B00005RGO7|B000006YV7|B000EJ9VWA|B0019N1PY2|B00000DHWY|B00006SFAJ|B005DKGO6Q|B000001L9H|B004139TAE|B001FBSLKO|B000002O68|B00006LWSF|B007LMPAQY|B000003B02|B0059889K6|B000086EQ2|B005HZDY4M|B007XC6V2Y|B000008LMV|B00005AQEQ|B000V6I7NU|B000DZIGJE|B0007WFXA8|B00000DN41|B000VBJD4M,"I need a smooth jazz album like ""Forever Always"" that might appeal to an adult with a strong interest in Rap & Hip-Hop and R&B, particularly with East Coast and Gangsta & Hardcore influences.",-1,"The user shows a unique preference for music that is associated with cultural and historical significance, as seen in their interest in albums like 'The Chronic' and 'Wu Tang Clan: Live at Montreux 2007'. They also seem to appreciate music that blends different styles, such as Pop Rap.","I need a smooth jazz album like ""Forever Always"" that might appeal to an adult with a strong interest in Rap & Hip-Hop and R&B, particularly with East Coast and Gangsta & Hardcore influences.",3.0,smooth jazz album like 'Forever Always'|appeal to an adult with a strong interest in Rap & Hip-Hop|R&B with East Coast and Gangsta & Hardcore influences
B00KR6332Y,PTXmas,Holiday & Wedding,9.98,4.8,AFNZVK4WP6K6UC2XTBVIGW7S3YPA,B00MIA0LDQ|B00KR630UE|B00NEJ7MMI|B00KR62ZUA,Can you recommend me a vocal pop album for a festive family gathering?,0,"The user shows a unique preference for holiday and wedding-themed music, as indicated by the keywords 'Christmas' and 'Holiday & Wedding.'",Can you recommend me a vocal pop album for a festive family gathering?,1.0,vocal pop album for a festive family gathering
B000002IYS,Hints Allegations and Things Left Unsaid,Indie & Alternative | American Alternative | Alternative Rock,9.48,4.7,AEO662TACYMWDERQES5JU2KEAW4Q,B000008K1F|B000002585|B000002LNQ|B00MI7120K|B000002IW6|B00005LMMD|B002CPD5MQ|B000008KRZ|B000WTZ78Y|B000050I3L|B000050HVR|B0000033L1|B00S5JO44G|B0000033KP,I'm looking for a music album that provides a nostalgic and emotional experience for a late-night drive.,1,"The user shows a particular interest in music deals and budget-friendly options, as indicated by the frequent keyword 'Today's Deals in Music' and 'CDs $7 - $10'.",I'm looking for a music album that provides a nostalgic experience for a late-night drive. Please recommend me some different styles of music.,-1.0,
B01E6H6204,New Gold Dream 81/82/83/84,Pop,28.78,4.7,AHVPXEPKBQM7S3ZQCT4RH2XQ7CGA,B005QJZ5FA|B07DRXZ2HJ|B0000047BD|B000WGWWB2|B00009V7TZ|B00004WZOJ|B0000CD5GV|B000002GXL|B0009K3MJW|B0000026IP|B00004R7TP|B0008FPIUO|B000VS6P0K|B000002W71|B00005KIZZ|B000002LGU|B0000009V0|B0007Z9R8Y|B000006MYT|B0006SSPXU|B000002GGP|B00000IKP1|B000002H9Q|B0000004V2|B000002PID|B0000000M6|B00020DZN2|B000002HG5|B000002H9H,"I'm looking for a pop music album from the New Gold Dream era, specifically from the years 81/82/83/84, that would appeal to an adult with a diverse taste in music across multiple genres and decades.",-1,"The user shows a particular interest in niche and eclectic music collections, such as Gregorian chants and original scores, suggesting a preference for unique and possibly lesser-known musical works.","I'm looking for a pop music album from the New Gold Dream era, specifically from the years 81/82/83/84, that would appeal to an adult with a diverse taste in music.",2.0,pop music album from the New Gold Dream era|appeal to an adult with a diverse taste in music
B0BKR6V1ZV,Fragments - Time Out of Mind Sessions 1996-1997 The Bootleg Series Vol. 17,Rock,79.99,4.7,AGN7YMIVXZM23P63AJUMZXCEXMDQ,B08XGSTKRP|B0000C8AVI|B00DZJ82W6|B07HSK1LJC|B07GJJKWB5|B07H5VVL81|B01BI05M1M|B004OKFIOK|B00NOW9B8S|B00GXPF470|B00T3YBQ0C,Could you suggest a track that captures the spirit of youthful nostalgia for a lively social gathering?,0,"The user shows a unique preference for Blues Rock and Classic Rock, indicating a taste for music that blends traditional rock with blues influences.",Could you suggest a track that captures the spirit of youthful nostalgia for a lively gathering?,2.0,youthful nostalgia|lively gathering
B08F719CNY,Greatest Hits - The Immediate Years 1967-1969,AutoRip,,4.6,AEAKEBLBJH7UTC3ZHNEKSUNFWESA,B07WQ1NZ8V|B07KZK9YBP|B07H5VTTDD|B07G1WXTP9|B07BQP1G8F|B005UYKZGA|B00TFOKE4E|B016CNUIWI|B0795STSB6|B075TTVH7K|B072VMBVCN|B00ZB7Q9XO|B072ZD78KF|B01N80VYP2|B000I2JTHK|B01LZKMT7C|B071JV92FC|B0744YXZPD|B074KQNLQH,I’m looking for a music collection that provides instant access to classic rock and blues tracks for a nostalgic evening at home.,0,"The user shows a unique preference for vinyl records and collections, as well as live performance recordings and special edition releases.",I’m looking for a music collection that provides instant access to classic rock and blues tracks for a nostalgic evening at home.,1.0,music collection that provides instant access to classic rock and blues tracks for a nostalgic evening at home
B0046MVVN8,Best of Nelly Furtado,Vocal Pop | Pop,59.99,4.6,AGEJBIQILAUAK5VT25RB4K3NLXJQ,B003KUSUG8|B00FKAA3MA|B07SRF26YQ|B002XNEII2|B06XXHNCKD|B000002U4H|B0000C2379|B000003SS3|B07729YRPT|B00BU9879G|B000KN7BK4|B00NSOP7BC|B00428ZRFE|B0014CBXOK|B002WIDRM6|B01N3A5XWQ,"Could you help me find a pop compilation featuring the best hits of Nelly Furtado, considering I have a diverse taste in music including country, rap, hip-hop, and pop?",-1,"The user shows a unique preference for explicit lyrics and greatest hits collections, indicating a possible interest in popular and well-known tracks across different genres.",Find a pop compilation featuring the best hits of Nelly Furtado.,1.0,pop compilation featuring the best hits of Nelly Furtado
